Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Norway,NOR,,,,,,,,,,,653656078.063532,740089853.881149,796272122.886373,1001769051.99625,1192663862.66404,1353192140.65699,1582882800.32988,1840706302.24476,1967457032.21868,2008451649.84894,2336613216.71526,2301768446.72881,2141772544.15866,1823913162.65556,1905777124.30313,1870609035.49993,2462033618.67283,3012096474.95362,3144545036.05954,2981678615.39576,3574612201.86271,3547332212.43579,3438088341.78132,3146417445.48287,3310048741.78191,3936892284.37934,3641818350.95662,3326830095.85207,3490609799.73758,3329828700.37953,3121861437.43325,2763882246.96109,2973396127.15749,2993559503.96881,3667368858.29575,4334963135.42879,4853507554.61307,4971083474.07749,5214184397.16312,5021706979.62883,6725492899.48986,6700201806.23263,5746970348.08767,6875914893.61702,7191272150.2248,5931921049.91216,7717023809.52381,7874108402.1761,8141284967.7221,7467613636.36364,6539091955.04027,7780093131.54831,,
Nepal,NPL,,,,,,474865454.784092,622916380.102376,557684722.404515,520417270.446887,523851851.851852,579061738.271605,590024701.234568,694814795.061728,635098624.099229,833301616.584253,1087390623.81134,960092885.540559,831120016,944351855.615625,1113750016.66667,1126666666.66667,1292499966.66667,1369402325.23983,1383204697.18386,1479001094.34284,1280038241.99308,1388250822.38104,1418013771.26002,1666515529.35842,1681166059.17964,1770355404.02127,1753816914.79252,1451135857.46102,1460208333.33333,1644673469.38776,1718253012.04819,1760145322.43415,1907504822.0235,1815899919.28975,1948094186.90213,2101216157.52136,2117346938.77551,2187409456.07797,2222367977.69427,2522336825.64334,2750051382.07435,2927132777.5988,3217918070.57989,3801985040.67442,4026522369.71325,5309581946.97864,6645931813.21079,6527438673.55717,6343413170.02404,6242529021.79358,6460119584.71916,6258028810.95683,6866135824.87937,7395350714.26518,7378533035.14003,7415618274.28188,7736738625.6805,,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,,,,,,,,,902481246.393537,1259115216.33447,1523584249.33908,1148648648.64865,1276259317.82245,1467264224.47389,1460452256.34443,1659698996.65552,2367023940.69919,2315190117.73789,2080592789.94255,1734887108.52149,1807308096.74027,1800788136.47205,1802557544.75703,1820870299.95775,2461157536.36645,2941062801.93237,2972717050.36397,2724556266.06108,2944519468.82737,2797745640.15313,3426801614.95493,3599731363.33109,4123273113.70882,4515054807.82572,4015633864.9688,3343333859.67683,3687788676.11189,4079831379.26492,4299765611.92031,3899650056.68096,5056186637.3519,5575126050.42017,5182707878.61719,5558653783.80131,8325126772.98449,6673226962.81718,6979823849.08489,9652452428.24443,10575830994.7417,9722238442.72716,13427827560.4374,9616458811.49244,7961784549.93985,10483632376.7425,12217491962.1764,12002006561.6874,12066210985.7531,,,,
OECD members,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568955627567.281,572292531129.895,519475114335.182,503918394418.917,495518950899.05,488662344683.85,465324807483.451,464742381364.683,527638742365.179,607618329540.339,589404403591.813,584207904599.712,655180551861.485,692342629373.799,611677924767.476,690987217540.625,782893904814.787,768556462668.381,813630470041.005,785183341863.914,702912980627.092,692295452940.573,746371124059.936,744270506035.999,725467224353.296,745214276707.733,829710773352.174,,
Oman,OMN,,,,,,38364603.7524503,39764771.7726127,39491853.0792599,36237101.0319174,38636909.0472762,39836813.0549556,40423484.1193455,44293903.074518,47619047.6190476,53271569.1951361,58482918.3555298,52982049.7973364,69774174.8697163,88882455.1244933,116676317.31326,152287203.242617,179791546.033584,191372321.94557,233063115.22872,257672264.041691,277359583.092067,251047120.418848,274122236.671001,321456436.931079,304551365.409623,302210663.19896,298569570.871261,290767230.169051,299349804.941482,327178153.446034,383094928.478544,382574772.431729,414824447.3342,448880624.187256,460458257.477243,437368530.559168,454084785.435631,467387516.254876,477361248.374512,479642132.639792,502434590.377113,521717555.26658,579670741.222367,679853055.916775,714483745.123537,810663198.959688,852795838.751625,887646293.888166,1027308192.45774,1031469440.83225,1361508452.53576,1491547464.23927,1604681404.42133,1692327698.30949,1756566970.09103,1874460858.25748,1870357607.28218,,
Other small states,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4132735779.67381,4135796427.94605,3929627942.17995,4012799242.75432,3859279542.94328,3923176801.86873,3836059274.94124,3961055173.48092,4812953602.59496,5477803909.56846,5914909265.38478,6080600246.06229,6965573160.59039,7443243229.81538,6834592058.72394,7665205639.671,8486033392.4106,8331503284.09793,8290136495.92792,8430217837.43401,7736630125.56856,7944930367.90896,8713396339.7525,9132495965.89359,9091318218.97877,9197762584.93119,10307846568.6623,,
Pakistan,PAK,1619277614.44771,1718605627.88744,1725325493.49013,1798614027.71945,1994750104.9979,2191936161.27677,2220075598.48803,2616547669.04662,2938681226.37547,2947921041.57917,3352372952.54095,3409491810.1638,3088341656.62132,2071975787.38296,2836767676.76768,3387171717.17172,3872525252.52525,4441212121.21212,5107777777.77778,5469393939.39394,6279191919.19192,7717070707.07071,8740853080.56872,7825196850.3937,7758236865.53874,8000857519.78892,7985182889.02666,7882784736.38217,8907718598.68983,9606350167.26073,9229233861.5435,10421919424.9236,11395008171.7479,11500741450.1529,11898238487.3396,14202096027.2971,14687606396.0052,15286325830.1302,15736516570.7809,15850069545.2022,21010698236.289,19233854345.5857,18428434556.6742,20980809288.0314,24874118464.478,27565198053.8297,29659987369.8139,33220806079.7372,38267960637.2859,38199820887.8409,41246976135.6026,53672771298.9182,53201914477.565,55104278218.4763,58022369257.8047,64438524763.9056,70028310503.1583,74500419799.2596,77106160166.6968,66357251243.936,65655423445.5128,78964187582.1381,,
Panama,PAN,,,,,,,,,,,146280700,161095200,167668500,181403800,181011300,201712300,226730200,258517500,283044800,298447900,341615900,378736900,390079400,428540900,417817000,449060500,498761300,506598000,469889500,503298400,519487200,541656700,556505100,578777600,605071700,620951200,635180900,674323100,743996300,730374800,774331600,841656300,868370800,940490400,966617900,985014700,1043229100,1032200000,1130800000,1028600000,1063500000,1120100000,1232100000,1342700000,1422700000,1507000000,1505900000,1483351000,1459913400,1464896800,1495000000,1653000000,,
Peru,PER,490064690.842491,555468103.768657,597146304.701493,615175802.313433,719216190.186567,830639115.970149,987762587.201493,1044329784.90066,958485357.700258,1027413219.12145,1242342172.71318,1323063564.00517,1380303956.69251,1635327105.99483,2024725687.7261,2504214713.33333,2227732796.80851,4085429556.08592,1459640475.38462,1557548544.88889,,,,,,,,,,,,2700062090.24296,2811863643.63404,2888150620.88382,3777089783.28173,4285397641.6349,4698692091.43137,4679804804.8048,4650098996.38151,4147732309.05599,4175477807.38703,4107066503.23537,4121442988.31623,4294952862.72706,4630031050.44232,5213395213.39521,5853539363.58639,6851390220.51774,8632557503.67408,8945621140.69451,10073271742.5932,12195272502.814,12956096451.3194,13415004256.2641,13662205001.7612,13373005903.7809,13308050131.8479,14305781321.8831,15327694273.7175,15647079974.83,15536352971.4727,15560995722.311,,
Philippines,PHL,1781880585.16129,1932108194.75248,1179426862.28171,1343484689.67369,1414598800.51151,1581553443.82482,1743304836.5641,1887236131.79487,2255598090.94872,2564367467.69231,1992514930.30503,2265703324.00454,2377365021.57368,3104077842.60616,4312442553.07238,4546981326.45318,5022874895.50153,5655805039.7147,6417606042.6566,7549176088.91901,8118251343.02527,8832187810.26887,8619754164.98829,7372106371.26891,7748200568.90656,7549762982.2704,7147294341.62182,7966222740.51061,8678078975.76168,9637307029.12586,9677308365.93242,9496426870.36457,11545085032.827,11729856248.9399,14090496918.6742,16019042131.8711,17049570309.8478,15479622167.1016,10985139847.5537,13012466310.2152,11664470959.8731,10498741319.3287,11337993163.2677,11446472532.1152,13285467181.419,14520543816.4308,17056016510.0177,21223482049.2151,26364759397.4275,25587098446.5087,28648335067.624,33014598183.9213,34300604504.5088,35412394178.9842,36506196960.4822,33698347264.3442,32516260990.6827,33449056031.6009,33470748909.0681,33237033123.51,36845476355.8049,39678418744.57,,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741200,5833100,6014300,5759900,6205000,7051300,7949300,7185000,7859600,7328700,7093400,7401100,7772600,8262800,8076700,8183800,9300000,10100000,9800000,9500000,8700000,8400000,,
Papua New Guinea,PNG,,120064017.17972,123760017.708573,121520017.388056,129920018.589996,143129129.80177,161608242.804345,185351103.147049,208086011.87143,230484936.723037,240004479.78497,247507929.315813,278083832.335329,366425223.689817,410793885.460026,402932451.891609,479313824.419778,541192822.84559,701791366.906475,776622646.810902,843195409.151886,834175037.147102,768043331.076506,837340150.699677,953817048.742488,818254623.612916,852378011.117974,938869809.45038,1065621035.63603,997088961.341407,932886572.498909,983928571.428571,1071428571.42857,1371320523.30335,1780895522.38806,1567579703.63718,1631411229.13505,1729447039.95537,1276744524.83854,1191138243.40291,1196072048.61111,1060219897.46021,1139533686.75691,1356163998.0865,1412546171.27603,,1704691831.50915,1871674688.20364,2354577239.01251,2514892555.90171,2794343263.86612,3453050917.76694,4104514862.56395,4094956062.73603,4106421014.08479,3792261672.56,3708885957.47373,4013973253.5265,4092308539.76739,4201823748.36443,4472820395.91517,,,
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7936494845.36083,8274915618.85687,7174396974.96417,6771882373.252,5530740339.29067,5384827776.62732,6210947995.79863,5426225490.19608,5684862821.73253,8399770341.20735,8936176788.74981,9277197731.37407,13066223490.733,13834467873.1529,11252523957.5655,13959473352.5686,16763196975.8337,14898510670.9658,16742707080.934,16135045173.5616,11942432683.3798,12433803388.4549,15793665493.6099,14216850790.4865,14123300515.7056,15398876836.6797,15110696807.271,,
Pre-demographic dividend,PRE,,,,,,,,,,,,,,,,,,,,,,51556604508.3035,50800670570.0019,43242198457.4508,45083002454.4333,46114604133.9471,46679550804.2471,54188503070.4334,60177190435.7412,61339719759.557,76760152062.3016,62313998972.4188,43357233104.7165,39656092317.1062,37958975211.5343,48235148418.6761,50409347944.5934,54811052515.2148,56748846826.631,55352950765.2907,56211047805.8077,58002990505.1703,79895058532.5053,85327716296.4604,91219565285.7892,111266076800.841,131976152726.797,158271338060.678,193574962651.975,187405042084.388,207896134680.407,220748512952.677,237355055226.866,251372771735.997,270310802354.31,247369356165.018,226526237981.846,234988039059.924,236548780717.422,251313307549.58,265540381248.546,268987802963.636,,
Puerto Rico,PRI,164000000,,,209900000,191600000,177300000,171000000,170000000,168700000,155700000,159700000,176500000,187600000,182100000,285900000,270800000,285500000,265400000,328600000,347200000,380300000,366700000,388000000,391400000,344600000,356900000,372800000,411200000,400200000,429300000,434100000,449300000,420000000,411300000,369200000,318400000,375700000,466000000,436700000,335900000,407300000,406800000,382200000,421400000,503300000,499267400,515646900,430227200,518709200,567100000,822000000,795000000,816400000,846700000,867100000,854900000,840600000,846883700,714700000,717300000,681400000,711000000,,
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670378134.53629,5629636080.06239,4482977701.54374,4389827471.05966,4192720849.11159,3688322950.42824,3600393084.34725,3670336136.14158,4380444635.31646,4927990197.92511,4543729941.36654,4703569874.05058,4805488052.00315,5172897012.02344,4772553513.7957,4612444032.40001,4495503227.39301,4160387259.80156,4744882319.15139,4773020347.37214,4186166617.53164,4264374128.60196,4639370136.80471,4934779029.02902,5012243373.28627,4979014448.09184,5556320007.33324,,
Paraguay,PRY,,,,,,162833333.333333,166246031.746032,162071428.571429,168190476.190476,181095238.095238,190666666.666667,220626984.126984,265039682.539683,375333333.333333,470679505.357143,557809523.809524,586992063.492064,713690476.190476,820880952.380952,1072722222.22222,1310611111.11111,1561777777.77778,1401801470.58824,1406230315.13699,1189451085.63808,838599807.873837,845625334.383456,859200112.754491,960965106.619048,1004374748.24844,1081165817.44999,1117585755.35768,1069960301.27308,1212043199.5643,1429667263.59226,1671399873.66405,1797639320.5984,1637084655.57933,1370638072.10003,1237592655.63133,1138547702.41083,966255013.017757,792282626.699975,1000565630.8041,1341007074.82367,1365160708.6762,1583812698.72433,2269500220.75582,3372988764.19353,2291358651.66975,3631362159.74464,4768075626.39388,3450735307.56223,5076444386.85055,4885150407.36596,3539008280.00868,3984803603.91805,4105127754.20816,4124195087.85656,3790641829.62097,3927111564.58922,3897647250.72222,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377100000,388000000,443800000,429300000,476500000,454900000,417600000,339200000,285600000,277000000,512800000,460800000,609000000,519100000,740400000,810300000,871600000,933200000,989600000,1027000000,1096100000,1035200000,1171400000,1135500000,1197900000,1208600000,1103000000,,,
Pacific island small states,PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470985861.442691,572265544.725122,637731216.92775,662441418.228652,751182888.091002,770158927.428384,814342275.412244,763655618.213449,654486833.604921,723602957.466406,626481900.764679,529159350.506509,569387373.169806,682589270.899574,781238824.221226,829377017.648479,869967050.434037,957069398.418229,989082638.771627,904990197.519646,993052842.866355,1166359155.40385,1278551555.25319,1346442764.21766,1345238531.67502,1269656025.63791,1496648293.87833,1620957605.89598,1714292013.29578,1772018099.54929,1748782956.15824,,,
Post-demographic dividend,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450817865018.608,427194622071.171,429083035511.871,423765663532.261,409183524593.843,403212992027.105,460241853628.817,528739192083.361,499367429372.806,490686042131.78,545619471247.582,577492411042.28,506160257256.076,558319618961.065,644507136446.563,633354403117.722,679289060241.021,647891868251.247,576504561218.756,569664002267.146,615934268467.738,621509079563.438,598277666298.162,620975752459.4,705096662271.589,,
French Polynesia,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37957718.155688,43125717.7059146,43874824.2877224,75479983.5288154,117963823.303899,105681176.938563,155392897.922146,138124565.592679,153164438.515137,170586131.258434,162537437.790729,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66208791.2087912,65934065.9340659,49725274.7252747,55219780.2197802,57692307.6923077,59340659.3406593,74175824.1758242,87637362.6373626,143681318.681319,120604395.604396,147527472.527473,162081043.956044,175990549.450549,190824148.351648,241630192.307692,260916291.208791,278993406.593407,345946730.769231,400142554.945055,404498653.846154,489194062.008148,535950616.371294,,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8504545454.54545,5472368421.05263,4782916666.66667,5533947368.42105,5980422960.72507,6799311362.51845,6478430100.55141,6229352678.57143,5995380802.16314,4547707558.85997,4043438205.35262,5311758026.22071,5225018907.88081,6887289156.62651,9525661059.53366,8354806603.28792,9543182627.26949,9604806627.56839,13505816030.8071,10648935821.336,8804650870.07143,11462868201.7975,8133354477.82712,10457435620.0607,9882867550.45981,7873005966.49774,7952971028.77414,9328093769.27822,11106352750.1522,11095259444.5362,10504052780.3959,12356960869.1472,,
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79024634471.2881,79904845843.8168,71333333333.3333,33432578692.4939,32880162861.4916,24137488841.4516,26470262487.5401,25655533010.7695,23768366464.9957,13827923750.644,12891957757.9204,14937788837.54,18015083990.4011,19227898819.7767,23681805659.4552,28986070499.8265,32515926386.9836,38224311485.418,49114603323.5864,62337231538.3718,49938278455.8481,50991688526.3716,64461504378.4864,64615416208.9248,68627490292.7716,69202998504.3593,52809046252.1559,49031394263.592,55941254578.1142,56253967544.8913,59772049498.2058,59563310376.9647,67533124708.2655,,
